id,level,task_type,question,serialized_table,prompt,answer,operation,evidence_json,metadata_json,table_json
A-L5-0187,5,bayes_posterior,"For Group-K, compute the posterior probability of having the condition after a positive test.","| Population | Sensitivity | Prevalence | False positive rate |
| --- | --- | --- | --- |
| Group-G | 95.93% | 4.70% | 13.96% |
| Group-D | 65.24% | 23.94% | 3.50% |
| Group-K | 64.43% | 30.42% | 4.22% |
| Group-A | 91.87% | 26.42% | 25.97% |","Answer the question using the table. Perform all required reasoning and return only the final answer.

Table:
| Population | Sensitivity | Prevalence | False positive rate |
| --- | --- | --- | --- |
| Group-G | 95.93% | 4.70% | 13.96% |
| Group-D | 65.24% | 23.94% | 3.50% |
| Group-K | 64.43% | 30.42% | 4.22% |
| Group-A | 91.87% | 26.42% | 25.97% |

Question: For Group-K, compute the posterior probability of having the condition after a positive test.",86.97%,bayes_rule,"{""target_row"": ""Group-K"", ""prevalence"": 0.3041916421287195, ""sensitivity"": 0.6443026036604008, ""false_positive_rate"": 0.04219919869852567}","{""formula"": ""sens*prev / (sens*prev + fpr*(1-prev))"", ""answer_digits"": 2}","{""headers"": [""Population"", ""Sensitivity"", ""Prevalence"", ""False positive rate""], ""rows"": [[""Group-G"", ""95.93%"", ""4.70%"", ""13.96%""], [""Group-D"", ""65.24%"", ""23.94%"", ""3.50%""], [""Group-K"", ""64.43%"", ""30.42%"", ""4.22%""], [""Group-A"", ""91.87%"", ""26.42%"", ""25.97%""]]}"
A-L5-0188,5,bayes_posterior,"Using Bayes' rule, what is P(condition | positive) for Group-F?","| False positive rate | Sensitivity | Population | Prevalence |
| --- | --- | --- | --- |
| 13.77% | 73.02% | Group-K | 24.54% |
| 24.45% | 81.56% | Group-B | 40.83% |
| 3.32% | 87.74% | Group-J | 31.64% |
| 16.17% | 70.89% | Group-H | 3.71% |
| 22.17% | 93.81% | Group-I | 3.92% |
| 1.32% | 87.47% | Group-F | 42.50% |","Answer the question using the table. Perform all required reasoning and return only the final answer.

Table:
| False positive rate | Sensitivity | Population | Prevalence |
| --- | --- | --- | --- |
| 13.77% | 73.02% | Group-K | 24.54% |
| 24.45% | 81.56% | Group-B | 40.83% |
| 3.32% | 87.74% | Group-J | 31.64% |
| 16.17% | 70.89% | Group-H | 3.71% |
| 22.17% | 93.81% | Group-I | 3.92% |
| 1.32% | 87.47% | Group-F | 42.50% |

Question: Using Bayes' rule, what is P(condition | positive) for Group-F?",98.00%,bayes_rule,"{""target_row"": ""Group-F"", ""prevalence"": 0.4249973141132195, ""sensitivity"": 0.8747114659791666, ""false_positive_rate"": 0.01319794764868163}","{""formula"": ""sens*prev / (sens*prev + fpr*(1-prev))"", ""answer_digits"": 2}","{""headers"": [""False positive rate"", ""Sensitivity"", ""Population"", ""Prevalence""], ""rows"": [[""13.77%"", ""73.02%"", ""Group-K"", ""24.54%""], [""24.45%"", ""81.56%"", ""Group-B"", ""40.83%""], [""3.32%"", ""87.74%"", ""Group-J"", ""31.64%""], [""16.17%"", ""70.89%"", ""Group-H"", ""3.71%""], [""22.17%"", ""93.81%"", ""Group-I"", ""3.92%""], [""1.32%"", ""87.47%"", ""Group-F"", ""42.50%""]]}"
A-L5-0189,5,bayes_posterior,"Using Bayes' rule, what is P(condition | positive) for Group-C?","| Population | False positive rate | Sensitivity | Prevalence |
| --- | --- | --- | --- |
| Group-D | 15.81% | 95.65% | 23.42% |
| Group-L | 7.77% | 88.83% | 13.54% |
| Group-B | 18.90% | 78.82% | 26.85% |
| Group-K | 29.42% | 73.93% | 6.84% |
| Group-C | 10.70% | 97.58% | 16.69% |
| Group-J | 16.92% | 63.00% | 31.67% |
| Group-I | 3.55% | 68.87% | 23.80% |","Answer the question using the table. Perform all required reasoning and return only the final answer.

Table:
| Population | False positive rate | Sensitivity | Prevalence |
| --- | --- | --- | --- |
| Group-D | 15.81% | 95.65% | 23.42% |
| Group-L | 7.77% | 88.83% | 13.54% |
| Group-B | 18.90% | 78.82% | 26.85% |
| Group-K | 29.42% | 73.93% | 6.84% |
| Group-C | 10.70% | 97.58% | 16.69% |
| Group-J | 16.92% | 63.00% | 31.67% |
| Group-I | 3.55% | 68.87% | 23.80% |

Question: Using Bayes' rule, what is P(condition | positive) for Group-C?",64.64%,bayes_rule,"{""target_row"": ""Group-C"", ""prevalence"": 0.1669333002210113, ""sensitivity"": 0.9757970143132442, ""false_positive_rate"": 0.10696178969817129}","{""formula"": ""sens*prev / (sens*prev + fpr*(1-prev))"", ""answer_digits"": 2}","{""headers"": [""Population"", ""False positive rate"", ""Sensitivity"", ""Prevalence""], ""rows"": [[""Group-D"", ""15.81%"", ""95.65%"", ""23.42%""], [""Group-L"", ""7.77%"", ""88.83%"", ""13.54%""], [""Group-B"", ""18.90%"", ""78.82%"", ""26.85%""], [""Group-K"", ""29.42%"", ""73.93%"", ""6.84%""], [""Group-C"", ""10.70%"", ""97.58%"", ""16.69%""], [""Group-J"", ""16.92%"", ""63.00%"", ""31.67%""], [""Group-I"", ""3.55%"", ""68.87%"", ""23.80%""]]}"
A-L5-0190,5,missing_value_from_average,Recover Lena's hidden Test 3 value using the average.,"| Average | Test 2 | Test 4 | Student | Test 1 | Test 3 |
| --- | --- | --- | --- | --- | --- |
| 70.50 | 64 | 62 | Lena | 63 | ? |
| 66.75 | 40 | 73 | Ethan | 55 | 99 |
| 81.00 | 70 | 98 | Jisoo | 80 | 76 |
| 63.25 | 41 | 96 | Ava | 44 | 72 |","Answer the question using the table. Perform all required reasoning and return only the final answer.

Table:
| Average | Test 2 | Test 4 | Student | Test 1 | Test 3 |
| --- | --- | --- | --- | --- | --- |
| 70.50 | 64 | 62 | Lena | 63 | ? |
| 66.75 | 40 | 73 | Ethan | 55 | 99 |
| 81.00 | 70 | 98 | Jisoo | 80 | 76 |
| 63.25 | 41 | 96 | Ava | 44 | 72 |

Question: Recover Lena's hidden Test 3 value using the average.",93,recover_from_average,"{""target_row"": ""Lena"", ""missing_column"": ""Test 3"", ""known_average"": 70.5, ""visible_scores"": {""Test 1"": 63, ""Test 2"": 64, ""Test 4"": 62}}","{""num_scores"": 4, ""score_columns"": [""Test 1"", ""Test 2"", ""Test 3"", ""Test 4""]}","{""headers"": [""Average"", ""Test 2"", ""Test 4"", ""Student"", ""Test 1"", ""Test 3""], ""rows"": [[""70.50"", 64, 62, ""Lena"", 63, ""?""], [""66.75"", 40, 73, ""Ethan"", 55, 99], [""81.00"", 70, 98, ""Jisoo"", 80, 76], [""63.25"", 41, 96, ""Ava"", 44, 72]]}"
A-L5-0191,5,missing_value_from_average,Recover Ava's hidden Test 4 value using the average.,"| Test 1 | Test 3 | Test 2 | Average | Test 4 | Student |
| --- | --- | --- | --- | --- | --- |
| 61 | 96 | 64 | 67.00 | 47 | Emma |
| 49 | 94 | 83 | 74.75 | 73 | David |
| 53 | 79 | 70 | 73.25 | 91 | Ethan |
| 79 | 56 | 52 | 69.75 | 92 | Julia |
| 47 | 89 | 62 | 63.25 | ? | Ava |
| 45 | 90 | 60 | 67.00 | 73 | Nora |
| 63 | 95 | 46 | 71.25 | 81 | Chris |","Answer the question using the table. Perform all required reasoning and return only the final answer.

Table:
| Test 1 | Test 3 | Test 2 | Average | Test 4 | Student |
| --- | --- | --- | --- | --- | --- |
| 61 | 96 | 64 | 67.00 | 47 | Emma |
| 49 | 94 | 83 | 74.75 | 73 | David |
| 53 | 79 | 70 | 73.25 | 91 | Ethan |
| 79 | 56 | 52 | 69.75 | 92 | Julia |
| 47 | 89 | 62 | 63.25 | ? | Ava |
| 45 | 90 | 60 | 67.00 | 73 | Nora |
| 63 | 95 | 46 | 71.25 | 81 | Chris |

Question: Recover Ava's hidden Test 4 value using the average.",55,recover_from_average,"{""target_row"": ""Ava"", ""missing_column"": ""Test 4"", ""known_average"": 63.25, ""visible_scores"": {""Test 1"": 47, ""Test 2"": 62, ""Test 3"": 89}}","{""num_scores"": 4, ""score_columns"": [""Test 1"", ""Test 2"", ""Test 3"", ""Test 4""]}","{""headers"": [""Test 1"", ""Test 3"", ""Test 2"", ""Average"", ""Test 4"", ""Student""], ""rows"": [[61, 96, 64, ""67.00"", 47, ""Emma""], [49, 94, 83, ""74.75"", 73, ""David""], [53, 79, 70, ""73.25"", 91, ""Ethan""], [79, 56, 52, ""69.75"", 92, ""Julia""], [47, 89, 62, ""63.25"", ""?"", ""Ava""], [45, 90, 60, ""67.00"", 73, ""Nora""], [63, 95, 46, ""71.25"", 81, ""Chris""]]}"
A-L5-0192,5,bayes_posterior,"For Group-A, what is the probability that a person actually has the condition given a positive test?","| Prevalence | Sensitivity | Population | False positive rate |
| --- | --- | --- | --- |
| 31.80% | 63.61% | Group-D | 9.36% |
| 9.02% | 92.62% | Group-C | 29.20% |
| 43.52% | 62.90% | Group-J | 23.89% |
| 13.95% | 72.03% | Group-L | 25.05% |
| 36.44% | 62.83% | Group-G | 22.30% |
| 27.32% | 85.08% | Group-A | 1.65% |","Answer the question using the table. Perform all required reasoning and return only the final answer.

Table:
| Prevalence | Sensitivity | Population | False positive rate |
| --- | --- | --- | --- |
| 31.80% | 63.61% | Group-D | 9.36% |
| 9.02% | 92.62% | Group-C | 29.20% |
| 43.52% | 62.90% | Group-J | 23.89% |
| 13.95% | 72.03% | Group-L | 25.05% |
| 36.44% | 62.83% | Group-G | 22.30% |
| 27.32% | 85.08% | Group-A | 1.65% |

Question: For Group-A, what is the probability that a person actually has the condition given a positive test?",95.09%,bayes_rule,"{""target_row"": ""Group-A"", ""prevalence"": 0.27321737461110845, ""sensitivity"": 0.8507587585246595, ""false_positive_rate"": 0.0165084376810292}","{""formula"": ""sens*prev / (sens*prev + fpr*(1-prev))"", ""answer_digits"": 2}","{""headers"": [""Prevalence"", ""Sensitivity"", ""Population"", ""False positive rate""], ""rows"": [[""31.80%"", ""63.61%"", ""Group-D"", ""9.36%""], [""9.02%"", ""92.62%"", ""Group-C"", ""29.20%""], [""43.52%"", ""62.90%"", ""Group-J"", ""23.89%""], [""13.95%"", ""72.03%"", ""Group-L"", ""25.05%""], [""36.44%"", ""62.83%"", ""Group-G"", ""22.30%""], [""27.32%"", ""85.08%"", ""Group-A"", ""1.65%""]]}"
A-L5-0193,5,missing_value_from_average,What is the missing Test 1 score for Maya?,"| Test 1 | Test 3 | Test 2 | Average | Student | Test 4 |
| --- | --- | --- | --- | --- | --- |
| 77 | 61 | 77 | 70.75 | Theo | 68 |
| 78 | 76 | 89 | 79.25 | Emma | 74 |
| ? | 100 | 59 | 79.25 | Maya | 82 |
| 100 | 78 | 100 | 86.50 | Jisoo | 68 |","Answer the question using the table. Perform all required reasoning and return only the final answer.

Table:
| Test 1 | Test 3 | Test 2 | Average | Student | Test 4 |
| --- | --- | --- | --- | --- | --- |
| 77 | 61 | 77 | 70.75 | Theo | 68 |
| 78 | 76 | 89 | 79.25 | Emma | 74 |
| ? | 100 | 59 | 79.25 | Maya | 82 |
| 100 | 78 | 100 | 86.50 | Jisoo | 68 |

Question: What is the missing Test 1 score for Maya?",76,recover_from_average,"{""target_row"": ""Maya"", ""missing_column"": ""Test 1"", ""known_average"": 79.25, ""visible_scores"": {""Test 2"": 59, ""Test 3"": 100, ""Test 4"": 82}}","{""num_scores"": 4, ""score_columns"": [""Test 1"", ""Test 2"", ""Test 3"", ""Test 4""]}","{""headers"": [""Test 1"", ""Test 3"", ""Test 2"", ""Average"", ""Student"", ""Test 4""], ""rows"": [[77, 61, 77, ""70.75"", ""Theo"", 68], [78, 76, 89, ""79.25"", ""Emma"", 74], [""?"", 100, 59, ""79.25"", ""Maya"", 82], [100, 78, 100, ""86.50"", ""Jisoo"", 68]]}"
A-L5-0194,5,physics_derived_quantity,What is Daniel's momentum?,"| Altitude | Mass | Speed | Elapsed time | Person |
| --- | --- | --- | --- | --- |
| 7480 m | 85 kg | 26.9 m/s | 59.1 s | Sam |
| 8874 m | 102 kg | 9.9 m/s | 51.7 s | Alex |
| 7193 m | 47 kg | 13.1 m/s | 84.6 s | Ryan |
| 732 m | 104 kg | 60.3 m/s | 14.7 s | Daniel |
| 3687 m | 87 kg | 19.7 m/s | 78.4 s | Lucas |","Answer the question using the table. Perform all required reasoning and return only the final answer.

Table:
| Altitude | Mass | Speed | Elapsed time | Person |
| --- | --- | --- | --- | --- |
| 7480 m | 85 kg | 26.9 m/s | 59.1 s | Sam |
| 8874 m | 102 kg | 9.9 m/s | 51.7 s | Alex |
| 7193 m | 47 kg | 13.1 m/s | 84.6 s | Ryan |
| 732 m | 104 kg | 60.3 m/s | 14.7 s | Daniel |
| 3687 m | 87 kg | 19.7 m/s | 78.4 s | Lucas |

Question: What is Daniel's momentum?",6271.20 kg·m/s,momentum,"{""target_row"": ""Daniel"", ""mass_kg"": 104, ""speed_m_s"": 60.3}","{""quantity"": ""Momentum"", ""answer_digits"": 2}","{""headers"": [""Altitude"", ""Mass"", ""Speed"", ""Elapsed time"", ""Person""], ""rows"": [[""7480 m"", ""85 kg"", ""26.9 m/s"", ""59.1 s"", ""Sam""], [""8874 m"", ""102 kg"", ""9.9 m/s"", ""51.7 s"", ""Alex""], [""7193 m"", ""47 kg"", ""13.1 m/s"", ""84.6 s"", ""Ryan""], [""732 m"", ""104 kg"", ""60.3 m/s"", ""14.7 s"", ""Daniel""], [""3687 m"", ""87 kg"", ""19.7 m/s"", ""78.4 s"", ""Lucas""]]}"
A-L5-0195,5,confusion_matrix_metric,What is the Precision for Nova?,"| TN | FP | FN | Model | TP |
| --- | --- | --- | --- | --- |
| 272 | 98 | 104 | Nova | 77 |
| 129 | 150 | 15 | Zenith | 300 |
| 420 | 14 | 78 | Echo | 136 |
| 283 | 80 | 13 | Nimbus | 140 |
| 149 | 113 | 125 | Vertex | 394 |
| 447 | 14 | 116 | Quartz | 370 |","Answer the question using the table. Perform all required reasoning and return only the final answer.

Table:
| TN | FP | FN | Model | TP |
| --- | --- | --- | --- | --- |
| 272 | 98 | 104 | Nova | 77 |
| 129 | 150 | 15 | Zenith | 300 |
| 420 | 14 | 78 | Echo | 136 |
| 283 | 80 | 13 | Nimbus | 140 |
| 149 | 113 | 125 | Vertex | 394 |
| 447 | 14 | 116 | Quartz | 370 |

Question: What is the Precision for Nova?",0.4400,precision,"{""target_row"": ""Nova"", ""TP"": 77, ""FP"": 98, ""FN"": 104, ""TN"": 272}","{""metric"": ""Precision"", ""answer_digits"": 4}","{""headers"": [""TN"", ""FP"", ""FN"", ""Model"", ""TP""], ""rows"": [[272, 98, 104, ""Nova"", 77], [129, 150, 15, ""Zenith"", 300], [420, 14, 78, ""Echo"", 136], [283, 80, 13, ""Nimbus"", 140], [149, 113, 125, ""Vertex"", 394], [447, 14, 116, ""Quartz"", 370]]}"
A-L5-0196,5,physics_derived_quantity,"Using the table values, calculate the kinetic energy of Leo.","| Mass | Altitude | Elapsed time | Speed | Person |
| --- | --- | --- | --- | --- |
| 105 kg | 3144 m | 98.8 s | 57.1 m/s | Yuna |
| 49 kg | 5421 m | 73.2 s | 60.2 m/s | Emma |
| 63 kg | 8897 m | 43.7 s | 50.6 m/s | Leo |
| 83 kg | 7802 m | 88.2 s | 9.9 m/s | Julia |
| 95 kg | 7544 m | 101.6 s | 27.6 m/s | Iris |","Answer the question using the table. Perform all required reasoning and return only the final answer.

Table:
| Mass | Altitude | Elapsed time | Speed | Person |
| --- | --- | --- | --- | --- |
| 105 kg | 3144 m | 98.8 s | 57.1 m/s | Yuna |
| 49 kg | 5421 m | 73.2 s | 60.2 m/s | Emma |
| 63 kg | 8897 m | 43.7 s | 50.6 m/s | Leo |
| 83 kg | 7802 m | 88.2 s | 9.9 m/s | Julia |
| 95 kg | 7544 m | 101.6 s | 27.6 m/s | Iris |

Question: Using the table values, calculate the kinetic energy of Leo.",80651.34 J,kinetic_energy,"{""target_row"": ""Leo"", ""mass_kg"": 63, ""speed_m_s"": 50.6}","{""quantity"": ""Kinetic energy"", ""answer_digits"": 2}","{""headers"": [""Mass"", ""Altitude"", ""Elapsed time"", ""Speed"", ""Person""], ""rows"": [[""105 kg"", ""3144 m"", ""98.8 s"", ""57.1 m/s"", ""Yuna""], [""49 kg"", ""5421 m"", ""73.2 s"", ""60.2 m/s"", ""Emma""], [""63 kg"", ""8897 m"", ""43.7 s"", ""50.6 m/s"", ""Leo""], [""83 kg"", ""7802 m"", ""88.2 s"", ""9.9 m/s"", ""Julia""], [""95 kg"", ""7544 m"", ""101.6 s"", ""27.6 m/s"", ""Iris""]]}"
A-L5-0197,5,missing_value_from_average,What is the missing Test 1 score for Lena?,"| Test 1 | Student | Test 3 | Test 4 | Average | Test 2 |
| --- | --- | --- | --- | --- | --- |
| 77 | Julia | 85 | 99 | 86.00 | 83 |
| 71 | Mina | 69 | 43 | 60.75 | 60 |
| ? | Lena | 90 | 79 | 73.25 | 55 |
| 63 | Sam | 75 | 80 | 79.00 | 98 |","Answer the question using the table. Perform all required reasoning and return only the final answer.

Table:
| Test 1 | Student | Test 3 | Test 4 | Average | Test 2 |
| --- | --- | --- | --- | --- | --- |
| 77 | Julia | 85 | 99 | 86.00 | 83 |
| 71 | Mina | 69 | 43 | 60.75 | 60 |
| ? | Lena | 90 | 79 | 73.25 | 55 |
| 63 | Sam | 75 | 80 | 79.00 | 98 |

Question: What is the missing Test 1 score for Lena?",69,recover_from_average,"{""target_row"": ""Lena"", ""missing_column"": ""Test 1"", ""known_average"": 73.25, ""visible_scores"": {""Test 2"": 55, ""Test 3"": 90, ""Test 4"": 79}}","{""num_scores"": 4, ""score_columns"": [""Test 1"", ""Test 2"", ""Test 3"", ""Test 4""]}","{""headers"": [""Test 1"", ""Student"", ""Test 3"", ""Test 4"", ""Average"", ""Test 2""], ""rows"": [[77, ""Julia"", 85, 99, ""86.00"", 83], [71, ""Mina"", 69, 43, ""60.75"", 60], [""?"", ""Lena"", 90, 79, ""73.25"", 55], [63, ""Sam"", 75, 80, ""79.00"", 98]]}"
A-L5-0198,5,bayes_posterior,"Using Bayes' rule, what is P(condition | positive) for Group-K?","| Population | False positive rate | Sensitivity | Prevalence |
| --- | --- | --- | --- |
| Group-J | 17.63% | 84.98% | 42.76% |
| Group-K | 24.81% | 97.54% | 32.58% |
| Group-H | 7.50% | 75.37% | 18.81% |
| Group-B | 7.43% | 79.92% | 16.01% |
| Group-C | 28.11% | 63.67% | 27.35% |","Answer the question using the table. Perform all required reasoning and return only the final answer.

Table:
| Population | False positive rate | Sensitivity | Prevalence |
| --- | --- | --- | --- |
| Group-J | 17.63% | 84.98% | 42.76% |
| Group-K | 24.81% | 97.54% | 32.58% |
| Group-H | 7.50% | 75.37% | 18.81% |
| Group-B | 7.43% | 79.92% | 16.01% |
| Group-C | 28.11% | 63.67% | 27.35% |

Question: Using Bayes' rule, what is P(condition | positive) for Group-K?",65.51%,bayes_rule,"{""target_row"": ""Group-K"", ""prevalence"": 0.32579373906710574, ""sensitivity"": 0.9753863924490551, ""false_positive_rate"": 0.24814890129576628}","{""formula"": ""sens*prev / (sens*prev + fpr*(1-prev))"", ""answer_digits"": 2}","{""headers"": [""Population"", ""False positive rate"", ""Sensitivity"", ""Prevalence""], ""rows"": [[""Group-J"", ""17.63%"", ""84.98%"", ""42.76%""], [""Group-K"", ""24.81%"", ""97.54%"", ""32.58%""], [""Group-H"", ""7.50%"", ""75.37%"", ""18.81%""], [""Group-B"", ""7.43%"", ""79.92%"", ""16.01%""], [""Group-C"", ""28.11%"", ""63.67%"", ""27.35%""]]}"
A-L5-0199,5,missing_value_from_total,What value is missing for Sample-H in Part C?,"| Total | Sample | Part D | Part B | Part A | Part C |
| --- | --- | --- | --- | --- | --- |
| 251 | Sample-G | 95 | 77 | 27 | 52 |
| 169 | Sample-K | 16 | 14 | 80 | 59 |
| 187 | Sample-F | 25 | 58 | 81 | 23 |
| 310 | Sample-H | 44 | 108 | 57 | ? |
| 242 | Sample-J | 47 | 116 | 49 | 30 |
| 374 | Sample-B | 90 | 79 | 117 | 88 |
| 120 | Sample-E | 31 | 19 | 36 | 34 |","Answer the question using the table. Perform all required reasoning and return only the final answer.

Table:
| Total | Sample | Part D | Part B | Part A | Part C |
| --- | --- | --- | --- | --- | --- |
| 251 | Sample-G | 95 | 77 | 27 | 52 |
| 169 | Sample-K | 16 | 14 | 80 | 59 |
| 187 | Sample-F | 25 | 58 | 81 | 23 |
| 310 | Sample-H | 44 | 108 | 57 | ? |
| 242 | Sample-J | 47 | 116 | 49 | 30 |
| 374 | Sample-B | 90 | 79 | 117 | 88 |
| 120 | Sample-E | 31 | 19 | 36 | 34 |

Question: What value is missing for Sample-H in Part C?",101,recover_from_total,"{""target_row"": ""Sample-H"", ""missing_column"": ""Part C"", ""known_total"": 310, ""visible_components"": {""Part A"": 57, ""Part B"": 108, ""Part D"": 44}}","{""component_columns"": [""Part A"", ""Part B"", ""Part C"", ""Part D""]}","{""headers"": [""Total"", ""Sample"", ""Part D"", ""Part B"", ""Part A"", ""Part C""], ""rows"": [[251, ""Sample-G"", 95, 77, 27, 52], [169, ""Sample-K"", 16, 14, 80, 59], [187, ""Sample-F"", 25, 58, 81, 23], [310, ""Sample-H"", 44, 108, 57, ""?""], [242, ""Sample-J"", 47, 116, 49, 30], [374, ""Sample-B"", 90, 79, 117, 88], [120, ""Sample-E"", 31, 19, 36, 34]]}"
A-L5-0200,5,bayes_posterior,"For Group-C, compute the posterior probability of having the condition after a positive test.","| Sensitivity | Population | Prevalence | False positive rate |
| --- | --- | --- | --- |
| 88.57% | Group-K | 6.37% | 8.42% |
| 75.20% | Group-J | 6.95% | 19.04% |
| 72.39% | Group-A | 37.10% | 11.57% |
| 83.38% | Group-C | 30.95% | 6.55% |
| 78.41% | Group-E | 19.98% | 6.85% |","Answer the question using the table. Perform all required reasoning and return only the final answer.

Table:
| Sensitivity | Population | Prevalence | False positive rate |
| --- | --- | --- | --- |
| 88.57% | Group-K | 6.37% | 8.42% |
| 75.20% | Group-J | 6.95% | 19.04% |
| 72.39% | Group-A | 37.10% | 11.57% |
| 83.38% | Group-C | 30.95% | 6.55% |
| 78.41% | Group-E | 19.98% | 6.85% |

Question: For Group-C, compute the posterior probability of having the condition after a positive test.",85.09%,bayes_rule,"{""target_row"": ""Group-C"", ""prevalence"": 0.3095398718676444, ""sensitivity"": 0.8338317579963893, ""false_positive_rate"": 0.06550315135293475}","{""formula"": ""sens*prev / (sens*prev + fpr*(1-prev))"", ""answer_digits"": 2}","{""headers"": [""Sensitivity"", ""Population"", ""Prevalence"", ""False positive rate""], ""rows"": [[""88.57%"", ""Group-K"", ""6.37%"", ""8.42%""], [""75.20%"", ""Group-J"", ""6.95%"", ""19.04%""], [""72.39%"", ""Group-A"", ""37.10%"", ""11.57%""], [""83.38%"", ""Group-C"", ""30.95%"", ""6.55%""], [""78.41%"", ""Group-E"", ""19.98%"", ""6.85%""]]}"
